preview_filename,preview_duration_sec,tempo_bpm,beat_confidence,rms_loudness,mode,key_strength,spectral_centroid_mean,spectral_rolloff_mean,valence,arousal,genre_1,genre_1_score,genre_2,genre_2_score,genre_3,genre_3_score,genre_4,genre_4_score,genre_5,genre_5_score,genre_family_blues,genre_family_brass_and_military,genre_family_children_s,genre_family_classical,genre_family_electronic,genre_family_folk_world_and_country,genre_family_funk_soul,genre_family_hip_hop,genre_family_jazz,genre_family_latin,genre_family_non_music,genre_family_pop,genre_family_reggae,genre_family_rock,genre_family_stage_and_screen,audio_feature_error,apple_track_id,search_song,search_artist,preview_file,tempo_bpm_raw,tempo_bpm_adjusted,tempo_adjustment_reason
preview_clips/pitbull_featuring_chris_brown__international_love__440723118.0.m4a,29.975510204081633,119.87850952148438,3.204444169998169,0.3426906168460846,minor,0.8352811336517334,3408.1035474653213,1714.0896351344813,7.019296169281006,5.847195625305176,Pop---K-pop,0.4227685332298279,Electronic---Dance-pop,0.13343046605587006,Hip Hop---Pop Rap,0.10311558842658997,Electronic---Electro,0.06294660270214081,Electronic---Synth-pop,0.058595553040504456,0.0002818698622206739,8.24161375589938e-06,0.00018340846690989565,6.333054567875251e-05,0.680283499794939,0.003510654957427306,0.12228997291822452,0.3576872795347299,0.0006816055306728686,0.011580600281259734,0.0029645192148564092,0.5015416921778524,0.014655191709607607,0.03587059875496834,0.0038429317573900335,,440723118.0,International Love,Pitbull Featuring Chris Brown,preview_clips/pitbull_featuring_chris_brown__international_love__440723118.0.m4a,119.87850952148438,119.87850952148438,unchanged
preview_clips/katseye__internet_girl__1862959661.0.m4a,29.975510204081633,129.89907836914062,3.2569644451141357,0.4084223806858063,major,0.6919828057289124,3916.5542713318814,1845.8221718991872,7.664981365203857,5.139153003692627,Electronic---Electro,0.26409032940864563,Electronic---House,0.2403656244277954,Electronic---Electro House,0.1800057590007782,Pop---J-pop,0.14521679282188416,Pop---K-pop,0.14089913666248322,0.0003547554988472257,3.50908339896705e-05,0.007429373741615564,0.00016261019135299648,1.5570588540285826,0.0019942508465646824,0.014472147540800506,0.05201522170705175,0.0014030640066948763,0.0032798775627469468,0.009327200052211992,0.40350876955199055,0.00527655899986712,0.12851842332236174,0.0036212132254149765,,1862959661.0,Internet Girl,KATSEYE,preview_clips/katseye__internet_girl__1862959661.0.m4a,129.89907836914062,129.89907836914062,unchanged
preview_clips/santana_featuring_chad_kroeger__into_the_night__265816144.0.m4a,29.975510204081633,128.0302276611328,3.5744411945343018,0.2653829753398895,major,0.8081071972846985,3271.2789498438406,1650.2233546584753,6.2473344802856445,5.876754283905029,Rock---Pop Rock,0.1064876839518547,Electronic---Synth-pop,0.07705031335353851,Electronic---Dance-pop,0.07627929747104645,Pop---J-pop,0.0731453076004982,Electronic---House,0.07178959995508194,0.00955026104929857,0.0006847483819001354,0.003998312313342467,0.001416619276824349,0.5543761944173298,0.06980728297639871,0.06793191655106057,0.07525044314752449,0.008437625560418383,0.0030333110675258013,0.012992509660762153,0.30888095138470817,0.05275109656213317,0.4705323346643695,0.019788283796515316,,265816144.0,Into The Night,Santana Featuring Chad Kroeger,preview_clips/santana_featuring_chad_kroeger__into_the_night__265816144.0.m4a,128.0302276611328,128.0302276611328,unchanged
preview_clips/ariana_grande__into_you__1545270163.0.m4a,29.975510204081633,108.02379608154297,3.868203639984131,0.20649442076683044,major,0.922319233417511,2986.5801394199807,1209.676018587945,5.458383083343506,5.590348243713379,Electronic---Tropical House,0.4006480872631073,Electronic---Dance-pop,0.3176061809062958,Pop---K-pop,0.2298259288072586,Electronic---House,0.15981413424015045,Electronic---Electro House,0.09963146597146988,0.00048471600462107745,1.8143304743034605e-06,0.00031916694661049405,0.0004701418291688242,1.496893470778332,0.006089902659246249,0.15826108514738735,0.0523059488563149,0.0022075170932112087,0.008372418993317865,0.00033234978516816227,0.3387276073190151,0.013365895047172671,0.021024198611783618,0.0035224284511059523,,1545270163.0,Into You,Ariana Grande,preview_clips/ariana_grande__into_you__1545270163.0.m4a,108.02379608154297,108.02379608154297,unchanged
preview_clips/ariana_grande__intro_end_of_the_world__1440852537.0.m4a,29.952290249433105,87.19444274902344,0.345683753490448,0.14172621071338654,major,0.8681043982505798,2876.1213125026475,804.2342796887103,4.366015434265137,4.503673076629639,Non-Music---Religious,0.29110652208328247,Pop---K-pop,0.21212664246559143,Pop---Ballad,0.20374156534671783,Pop---Novelty,0.18879498541355133,Pop---Parody,0.16384343802928925,0.002261750790921724,0.0001936816843226552,0.07216312391756219,0.009790886137125199,0.24283076531719416,0.053360984404207557,0.19048664894944523,0.06254077800667801,0.025617469094868284,0.008978282522122072,0.30208568623902465,0.9074204692878993,0.0034069222238031216,0.444356140405489,0.011816843994893134,,1440852537.0,Intro (End Of The World),Ariana Grande,preview_clips/ariana_grande__intro_end_of_the_world__1440852537.0.m4a,87.19444274902344,87.19444274902344,unchanged
preview_clips/meek_mill__intro_hate_on_me__1445101950.0.m4a,29.975510204081633,95.97044372558594,0.6283033490180969,0.27764779329299927,major,0.8224620223045349,3065.306229251826,1899.105183037442,4.947856903076172,5.099634170532227,Hip Hop---Trap,0.26327839493751526,Hip Hop---Cloud Rap,0.2254154086112976,Hip Hop---Pop Rap,0.1134682446718216,Hip Hop---Conscious,0.10934403538703918,Hip Hop---Hardcore Hip-Hop,0.10104861110448837,0.0012061164584338258,0.009379714232636616,0.0003165502566844225,0.002995987682879786,0.3599555643804706,0.005733149008676719,0.018299292691153823,1.3453471441171132,0.0009907372032103012,0.022858618144027787,0.019841093756440387,0.040121534771060396,0.023999643395654857,0.16412292500262993,0.007292122987564653,,1445101950.0,Intro (Hate On Me),Meek Mill,preview_clips/meek_mill__intro_hate_on_me__1445101950.0.m4a,95.97044372558594,95.97044372558594,unchanged
preview_clips/dia_frampton__inventing_shadows__1445320572.0.m4a,29.92907029478458,123.99116516113281,3.579202175140381,0.25110894441604614,major,0.8238058090209961,2983.4654905334,1289.705327943314,5.742131233215332,5.870228290557861,Rock---Alternative Rock,0.18435847759246826,Rock---Pop Rock,0.18362519145011902,Rock---Pop Punk,0.11599315702915192,Pop---Ballad,0.11066805571317673,Rock---Gothic Metal,0.05685294046998024,0.007910867100690666,0.0025990454359998694,0.0020283808989915997,0.005871642636520846,0.25064657285753356,0.07721277304131036,0.023373774661308744,0.01752069353915431,0.009597757358278614,0.016390118222147976,0.018597841973132745,0.31451154864771524,0.006164587092825968,1.3069882488744042,0.03913337271660566,,1445320572.0,Inventing Shadows,Dia Frampton,preview_clips/dia_frampton__inventing_shadows__1445320572.0.m4a,123.99116516113281,123.99116516113281,unchanged
preview_clips/ashlee_simpson__invisible__1443866153.0.m4a,29.92907029478458,84.12963104248047,3.025386333465576,0.29042690992355347,major,0.866072952747345,3939.5732883660366,2283.3374591206393,6.867680549621582,5.681243419647217,Rock---Alternative Rock,0.3928622901439667,Rock---Pop Rock,0.27546051144599915,Rock---Brit Pop,0.2157333493232727,Pop---Ballad,0.15724973380565643,Rock---Indie Rock,0.13752947747707367,0.015129187542697764,6.68310020159879e-05,0.0021424247097456828,0.0003751936455955729,0.1373370971581913,0.0193942939288263,0.03598248460855302,0.01818756631200813,0.005081676129520929,0.011849158884331246,0.022594867177758715,0.34165228479832876,0.012202832913317252,1.8330442237529496,0.014309077509096824,,1443866153.0,Invisible,Ashlee Simpson,preview_clips/ashlee_simpson__invisible__1443866153.0.m4a,84.12963104248047,84.12963104248047,unchanged
preview_clips/taylor_swift__invisible_string__1524793912.0.m4a,29.975510204081633,83.40166473388672,3.5678210258483887,0.24460017681121826,major,0.8563036322593689,2417.649391835688,756.9454228545859,4.900867938995361,5.440783977508545,"Folk, World, & Country---Éntekhno",0.09418638050556183,Pop---Ballad,0.08707761764526367,Pop---K-pop,0.08475039899349213,Latin---Reggaeton,0.06941527128219604,Electronic---Downtempo,0.0657532811164856,0.013785771163384197,0.0001389575659231923,0.010037664964329451,0.0038294959431368625,0.287932799817753,0.26928159754424996,0.1811151030160545,0.02933504580047952,0.12394965737030361,0.13715831693252767,0.0027689785380289322,0.3272720912791556,0.0725877580116503,0.23158941201270977,0.00688743926002644,,1524793912.0,Invisible String,Taylor Swift,preview_clips/taylor_swift__invisible_string__1524793912.0.m4a,83.40166473388672,83.40166473388672,unchanged
preview_clips/beyonce__irreplaceable__261707067.0.m4a,29.92907029478458,88.03378295898438,3.759089708328247,0.2625265419483185,minor,0.8554936051368713,4863.956427995548,2987.5900481468025,5.3968186378479,5.377077579498291,Funk / Soul---Contemporary R&B,0.23109124600887299,Hip Hop---Gangsta,0.22805947065353394,Hip Hop---Pop Rap,0.13954100012779236,Hip Hop---Crunk,0.11005696654319763,Hip Hop---RnB/Swing,0.10006719082593918,0.0022726201085569997,3.8204137261743654e-05,0.0001371379094052827,0.00020377176469210667,0.155332766945822,0.006853300264934248,0.28441154440588434,0.9251946200784005,0.002351625903685317,0.02170767876621227,0.000875713481732987,0.06820065175315904,0.03504308266565204,0.017297387729374947,0.005573899161390727,,261707067.0,Irreplaceable,Beyonce,preview_clips/beyonce__irreplaceable__261707067.0.m4a,88.03378295898438,88.03378295898438,unchanged
preview_clips/mariah_the_scientist_kali_uchis__is_it_a_crime__1837526776.0.m4a,29.975510204081633,90.09725952148438,2.196514844894409,0.28841087222099304,major,0.8974205851554871,2938.111558613024,1738.7561526460913,5.091836452484131,5.470126152038574,Hip Hop---Cloud Rap,0.30411049723625183,Funk / Soul---Contemporary R&B,0.18198953568935394,Hip Hop---Trap,0.08808515220880508,Hip Hop---RnB/Swing,0.05984625965356827,Funk / Soul---Soul,0.050457753241062164,0.001278669056802073,3.704476441157567e-07,8.516569005223573e-05,5.319399465975039e-05,0.32720204103929973,0.001390078653447091,0.3188746075175004,0.5642516688663761,0.00148915743370992,0.04630874813484098,6.807263417840659e-05,0.05581660806456057,0.008892642352748226,0.009455536289713962,0.0007575221134175081,,1837526776.0,Is It A Crime,Mariah The Scientist & Kali Uchis,preview_clips/mariah_the_scientist_kali_uchis__is_it_a_crime__1837526776.0.m4a,90.09725952148438,90.09725952148438,unchanged
preview_clips/drake__is_there_more__1406109892.0.m4a,29.92907029478458,83.48374938964844,0.6607193946838379,0.21604928374290466,major,0.6882168650627136,3003.3243125264958,1561.8249227834303,5.127824306488037,5.062489986419678,Hip Hop---Cloud Rap,0.6407660245895386,Hip Hop---Trap,0.28390535712242126,Electronic---Experimental,0.08273536711931229,Hip Hop---Conscious,0.08022922277450562,Hip Hop---Pop Rap,0.07472182810306549,0.0005958886029873156,1.6018115147176104e-05,0.00033956455263250973,3.788788404790466e-05,0.2622126095831163,0.0022066788704506735,0.03753677321219584,1.6685801628991612,0.002518135618629458,0.001386706806190574,0.0006801287278221935,0.005619086089041048,0.03439070117747178,0.024731472699357937,0.00035044185096921865,,1406109892.0,Is There More,Drake,preview_clips/drake__is_there_more__1406109892.0.m4a,83.48374938964844,83.48374938964844,unchanged
preview_clips/the_weeknd__is_there_someone_else__1603171893.0.m4a,29.975510204081633,134.88955688476562,3.2582836151123047,0.3364814221858978,minor,0.8320469260215759,2480.7479556057106,633.3628368082431,6.088619232177734,6.665724277496338,Pop---K-pop,0.44228312373161316,Electronic---Synth-pop,0.14127954840660095,Pop---Ballad,0.11585155874490738,Electronic---Dance-pop,0.1027100533246994,Electronic---House,0.04994190111756325,0.0007776880246410656,1.9870666392307612e-05,0.0002503772093405132,0.0006098544335486622,0.8180338381584704,0.04679523948298048,0.10278118792484747,0.0854939661591203,0.00706800445108513,0.014205246995565801,0.0015721878248768917,0.6948940511772435,0.022046100863008178,0.01879096874267816,0.004122735474084038,,1603171893.0,Is There Someone Else?,The Weeknd,preview_clips/the_weeknd__is_there_someone_else__1603171893.0.m4a,134.88955688476562,134.88955688476562,unchanged
preview_clips/julia_michaels__issues__1440909761.0.m4a,29.92907029478458,114.06812286376953,2.035832166671753,0.2582467496395111,major,0.9225561022758484,3266.2783185500507,1626.1574536700582,5.760455131530762,5.533298969268799,Hip Hop---Trap,0.3049657642841339,Hip Hop---Cloud Rap,0.177838996052742,Funk / Soul---Contemporary R&B,0.1248912662267685,Electronic---Dance-pop,0.08883479237556458,Hip Hop---Pop Rap,0.07519830018281937,0.001095073189304685,2.56197634058708e-05,0.001060639415300102,0.00035800538535113446,0.4327332415358853,0.009326194195793391,0.21556224655432743,0.7657089062504383,0.001827836145139372,0.05616592376549079,0.0007070002836826461,0.22522369749822246,0.011947011708798527,0.021523229494164298,0.0039586697675986215,,1440909761.0,Issues,Julia Michaels,preview_clips/julia_michaels__issues__1440909761.0.m4a,114.06812286376953,114.06812286376953,unchanged
preview_clips/kygo_x_selena_gomez__it_ain_t_me__1444631771.0.m4a,29.92907029478458,99.46412658691406,2.366422176361084,0.16593815386295319,major,0.9377617239952087,3501.4787124988643,1893.2192496366279,5.4889655113220215,5.958341598510742,Electronic---Tropical House,0.5839336514472961,Electronic---House,0.29254376888275146,Electronic---Deep House,0.2719316780567169,Electronic---Dance-pop,0.21946236491203308,Electronic---Electro House,0.10874341428279877,0.0002636543995322427,1.4783115602767793e-05,0.005008252177503891,0.001981139757845085,1.9618164420689936,0.011722726951120421,0.014667319988802774,0.05345502979798766,0.0010453884607386499,0.03508260686345466,0.0030926613908377476,0.12140848987473873,0.031244448491634103,0.12173651297507604,0.005163287773029879,,1444631771.0,It Ain't Me,Kygo x Selena Gomez,preview_clips/kygo_x_selena_gomez__it_ain_t_me__1444631771.0.m4a,99.46412658691406,99.46412658691406,unchanged
preview_clips/chris_brown_featuring_bryson_tiller__it_depends__1845421339.0.m4a,29.975510204081633,136.0382537841797,1.2776694297790527,0.35905104875564575,major,0.819451630115509,2732.869533113651,811.0450957212655,5.376472473144531,5.628622531890869,Hip Hop---Cloud Rap,0.3637099862098694,Hip Hop---Trap,0.32460859417915344,Funk / Soul---Contemporary R&B,0.11552156507968903,Latin---Reggaeton,0.09731167554855347,Hip Hop---RnB/Swing,0.07098300755023956,0.0005433260409972718,6.497085788481627e-06,0.0003375515357220138,3.342701296560335e-05,0.15008089836698169,0.011479235500202911,0.18607699408312328,0.9815283113370583,0.0005909444272447217,0.10129370327494769,0.0016302644115739895,0.10374097356907441,0.039454977284549386,0.044634248548078403,0.0011964416880800854,,1845421339.0,It Depends,Chris Brown Featuring Bryson Tiller,preview_clips/chris_brown_featuring_bryson_tiller__it_depends__1845421339.0.m4a,136.0382537841797,136.0382537841797,unchanged
preview_clips/the_all_american_rejects__it_ends_tonight__1440717261.0.m4a,29.975510204081633,87.9172592163086,3.8822426795959473,0.27187448740005493,major,0.8177782893180847,3104.612678362489,1756.58937814435,5.305915832519531,5.568509101867676,Rock---Alternative Rock,0.3560527563095093,Rock---Hard Rock,0.26324528455734253,Rock---Pop Rock,0.21397854387760162,Rock---Pop Punk,0.16973617672920227,Rock---Soft Rock,0.16621461510658264,0.00333759077511786,0.0004093689058208838,0.0001902380863612052,0.0014661187797173625,0.03132919996647843,0.03153036775165674,0.0037978308423589624,0.0093008911387642,0.0031850241780375654,0.0034467975747247692,0.024820191543767578,0.06360540202149423,0.002119741874594183,2.3640637317757864,0.004709348053438589,,1440717261.0,It Ends Tonight,The All-American Rejects,preview_clips/the_all_american_rejects__it_ends_tonight__1440717261.0.m4a,87.9172592163086,87.9172592163086,unchanged
preview_clips/jason_derulo__it_girl__462011871.0.m4a,29.975510204081633,92.0284194946289,3.6009178161621094,0.2679908275604248,major,0.878457248210907,3320.407567168906,1896.8385300769157,5.526127815246582,5.595541477203369,Pop---K-pop,0.29774248600006104,Hip Hop---Pop Rap,0.2777884006500244,Funk / Soul---Contemporary R&B,0.17935319244861603,Hip Hop---RnB/Swing,0.11970512568950653,Pop---Ballad,0.06834310293197632,0.0021128120158664387,0.0006929015395620297,0.0003378325764060719,3.982954198278321e-05,0.1727630527964834,0.009505951284459968,0.2857422236193088,0.7793377221787523,0.001704408909859012,0.03532672496579181,0.0013469085679389536,0.4742197708292224,0.02962325182306813,0.04338236564857567,0.003926303594198544,,462011871.0,It Girl,Jason Derulo,preview_clips/jason_derulo__it_girl__462011871.0.m4a,92.0284194946289,92.0284194946289,unchanged
preview_clips/thomas_rhett__it_goes_like_this__1440935384.0.m4a,29.975510204081633,166.24362182617188,2.4036269187927246,0.275634765625,major,0.9454148411750793,2855.890532431588,1061.026917448723,5.225953578948975,5.3436279296875,Rock---Pop Rock,0.16738153994083405,Rock---Alternative Rock,0.1508537232875824,Pop---Ballad,0.13329878449440002,Rock---Hard Rock,0.1259554922580719,Rock---Soft Rock,0.1172289103269577,0.011574495738386759,0.0006607453233300475,0.0004291767909307964,0.0020879782177871675,0.12131432443220547,0.09041363269170688,0.025799540959269507,0.07349280632843147,0.00998989098752645,0.062099163936636614,0.026615533460244478,0.2414245466934517,0.013640433513501193,1.2803612262350725,0.010345376678742468,,1440935384.0,It Goes Like This,Thomas Rhett,preview_clips/thomas_rhett__it_goes_like_this__1440935384.0.m4a,166.24362182617188,166.24362182617188,kept_high_bpm_strong_electronic_or_rock
preview_clips/sugarland__it_happens__1423663625.0.m4a,29.92907029478458,90.05496215820312,3.412475109100342,0.31498265266418457,major,0.9485660195350647,2868.225267040637,1753.4036609738373,6.65406608581543,6.643721103668213,Rock---Pop Rock,0.13507148623466492,Pop---Parody,0.08183890581130981,Pop---Novelty,0.0645986869931221,Electronic---Jumpstyle,0.052094899117946625,Pop---Ballad,0.05104964226484299,0.02338322206560406,0.001127576848375611,0.01418487704358995,0.0020194085404909856,0.20101488295939873,0.0754104373966129,0.0373523271096019,0.004515651903204798,0.014228098829789815,0.003402729559327966,0.013387936611401585,0.34296536663896404,0.006772662643925287,0.6473845365308648,0.036850370932370424,,1423663625.0,It Happens,Sugarland,preview_clips/sugarland__it_happens__1423663625.0.m4a,90.05496215820312,90.05496215820312,unchanged
preview_clips/bruno_mars__it_will_rain__467967161.0.m4a,29.975510204081633,150.1931915283203,3.2796409130096436,0.3033224940299988,major,0.907675564289093,2938.5835836310134,807.6284497145898,6.071630477905273,5.699182033538818,Funk / Soul---New Jack Swing,0.2577066123485565,Hip Hop---RnB/Swing,0.23812848329544067,Funk / Soul---Soul,0.1979135125875473,Pop---Vocal,0.19790633022785187,Funk / Soul---Contemporary R&B,0.19564352929592133,0.0020202310010972724,6.074305360925791e-06,0.0008768418338149786,0.0032995973124343436,0.7695008041605433,0.03521362119619198,1.1076482382286486,0.37644005327911145,0.007615101152850912,0.01812654521642898,0.008266970872000456,0.43832381219363015,0.0234163808345329,0.19313972644758337,0.011050666551454924,,467967161.0,It Will Rain,Bruno Mars,preview_clips/bruno_mars__it_will_rain__467967161.0.m4a,150.1931915283203,75.09659576416016,halved_145_180_likely_double_time
preview_clips/darius_rucker__it_won_t_be_like_this_for_long__1766554619.0.m4a,29.975510204081633,143.6215362548828,3.2190444469451904,0.2567581832408905,major,0.9176063537597656,2686.2323122762673,1072.5601810419892,5.265397071838379,4.85728645324707,"Folk, World, & Country---Country",0.17232532799243927,Pop---Vocal,0.15252567827701569,Rock---Pop Rock,0.1092853769659996,Pop---Ballad,0.08049418032169342,Rock---Southern Rock,0.08015798032283783,0.055446079291868955,0.0003554140785126947,0.003364188421983272,0.0008396243106290058,0.050749736244279475,0.3385771241596558,0.034483030951491855,0.012072372489669192,0.03197184570808531,0.10584110063769003,0.03129039956104407,0.39498711800115416,0.021325594774680212,0.5554053096162193,0.009965761651983485,,1766554619.0,It Won't Be Like This For Long,Darius Rucker,preview_clips/darius_rucker__it_won_t_be_like_this_for_long__1766554619.0.m4a,143.6215362548828,143.6215362548828,unchanged
preview_clips/sevyn_streeter_featuring_chris_brown__it_won_t_stop__733143757.0.m4a,29.975510204081633,120.03020477294922,2.8362441062927246,0.23792509734630585,minor,0.8335886597633362,2964.9935291160373,678.2958984375,5.686820983886719,5.792283535003662,Hip Hop---Cloud Rap,0.18731606006622314,Electronic---Downtempo,0.15480288863182068,Hip Hop---Trap,0.09861001372337341,Hip Hop---RnB/Swing,0.07826174050569534,Electronic---Ambient,0.06149118021130562,0.0042350120146466,3.730213597918919e-05,8.317153333337046e-05,0.0006452927868849656,0.9138424452366962,0.009645666168253797,0.18260980999912135,0.7367374178938917,0.008412018253693532,0.040011822610708236,0.003726450586327701,0.09269445630707196,0.03166816256270977,0.07487484733997007,0.004252505648764782,,733143757.0,It Won't Stop,Sevyn Streeter Featuring Chris Brown,preview_clips/sevyn_streeter_featuring_chris_brown__it_won_t_stop__733143757.0.m4a,120.03020477294922,120.03020477294922,unchanged
preview_clips/michael_buble__it_s_beginning_to_look_a_lot_like_christmas__669854831.0.m4a,29.975510204081633,92.56954193115234,2.0007221698760986,0.20665405690670013,major,0.8920934200286865,1950.928316004136,555.0299771429953,4.594207763671875,4.546883583068848,Pop---Vocal,0.1363295167684555,Jazz---Easy Listening,0.08829517662525177,Pop---Chanson,0.07776124775409698,Blues---Piano Blues,0.061606019735336304,"Folk, World, & Country---Folk",0.05346700921654701,0.08265004510758445,0.0007695480962865986,0.012827944941818714,0.006110663733124966,0.07180665755595328,0.26303897601337667,0.03860532010003226,0.021800905789859826,0.42130044641089626,0.11233334511962312,0.05180358535380947,0.29556428893556586,0.0029607657124870457,0.1841946510771777,0.01849240204319358,,669854831.0,It's Beginning To Look A Lot Like Christmas,Michael Buble,preview_clips/michael_buble__it_s_beginning_to_look_a_lot_like_christmas__669854831.0.m4a,92.56954193115234,92.56954193115234,unchanged
preview_clips/perry_como_and_the_fontane_sisters_with_mitchell_ayres_and_his_orchestra__it_s_beginning_to_look_a_lot_like_christmas__27560459.0.m4a,29.92907029478458,111.57054138183594,2.3221421241760254,0.19807125627994537,minor,0.731817364692688,1832.6374274675236,1191.4037518168604,5.377930164337158,5.767329692840576,"Folk, World, & Country---Folk",0.13220825791358948,"Folk, World, & Country---Country",0.09243962913751602,Pop---Vocal,0.06693056225776672,Pop---Chanson,0.056098151952028275,Jazz---Swing,0.042744383215904236,0.06586455856449902,0.011386255093384534,0.08047656761482358,0.021304491914634127,0.024110388675069316,0.3977705235083704,0.02993809058352781,0.0036075051780244394,0.22920997508481378,0.07940775913084508,0.04267441407137085,0.2471376024914207,0.004352944975835271,0.09661553925036515,0.07527891593053937,,27560459.0,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,preview_clips/perry_como_and_the_fontane_sisters_with_mitchell_ayres_and_his_orchestra__it_s_beginning_to_look_a_lot_like_christmas__27560459.0.m4a,111.57054138183594,111.57054138183594,unchanged
preview_clips/yung_joc__it_s_goin_down__1630895628.0.m4a,29.92907029478458,84.15032958984375,2.282212495803833,0.24566544592380524,major,0.6721577644348145,3441.386662126881,1987.6314952761627,4.720540523529053,5.4106526374816895,Hip Hop---Gangsta,0.486802875995636,Hip Hop---Bounce,0.2916869521141052,Hip Hop---Crunk,0.21961334347724915,Hip Hop---Thug Rap,0.15239109098911285,Hip Hop---G-Funk,0.13468271493911743,0.005981225583521876,4.254558163552247e-06,1.8102485171311855e-05,8.540591644567996e-06,0.02713001719395436,0.0008439855776237737,0.009362285979136686,1.5829518720129272,0.00021411658492809238,0.0022939365251497534,5.980857761755942e-05,0.0010902577906790611,0.0029704090338782407,0.0016181000179500415,0.0034312887628402677,,1630895628.0,It's Goin' Down,Yung Joc,preview_clips/yung_joc__it_s_goin_down__1630895628.0.m4a,84.15032958984375,84.15032958984375,unchanged
preview_clips/mariah_carey__it_s_like_that__1476731881.0.m4a,29.975510204081633,95.95989227294922,2.5989537239074707,0.227890744805336,major,0.6605708599090576,4230.224782512653,2031.1543845539861,6.401808738708496,5.920671463012695,Hip Hop---RnB/Swing,0.16727764904499054,Hip Hop---Ragga HipHop,0.114039346575737,Funk / Soul---Contemporary R&B,0.11051566153764725,Hip Hop---Pop Rap,0.09267935156822205,Electronic---Speed Garage,0.08214977383613586,0.0008072835793342392,0.00018600464991891386,0.00026673072716221213,0.00019295496034033022,0.5729435641692362,0.013291687906900052,0.23552423837827519,0.8055696456976875,0.005985033876640955,0.026823295440095762,0.001738300074862309,0.03253799022058956,0.12462878469523275,0.014795329144504876,0.003261456404288765,,1476731881.0,It's Like That,Mariah Carey,preview_clips/mariah_carey__it_s_like_that__1476731881.0.m4a,95.95989227294922,95.95989227294922,unchanged
preview_clips/glee_cast__it_s_my_life_confessions_part_ii__390992366.0.m4a,29.975510204081633,131.02415466308594,3.513209104537964,0.283762127161026,minor,0.9309216737747192,3158.7062035906056,2291.9861406733744,6.557612895965576,5.849050998687744,Rock---Pop Rock,0.22340308129787445,Rock---Alternative Rock,0.15163792669773102,Rock---Hard Rock,0.13107137382030487,Rock---Arena Rock,0.10660171508789062,Rock---AOR,0.0962943434715271,0.003504279018670786,0.00044030437493347563,0.0021726753911934793,0.0015521198276928772,0.270350241587181,0.04357576867050739,0.02482826753981726,0.05217621429164865,0.0017848304763674605,0.005582861035691167,0.051545007849199465,0.19523716519688605,0.005329688257916132,1.311243606149219,0.016897730063647032,,390992366.0,It's My Life / Confessions Part II,Glee Cast,preview_clips/glee_cast__it_s_my_life_confessions_part_ii__390992366.0.m4a,131.02415466308594,131.02415466308594,unchanged
preview_clips/3_doors_down__it_s_not_my_time__1440831130.0.m4a,29.975510204081633,128.60565185546875,2.0913591384887695,0.2904296815395355,major,0.83037930727005,3332.2511419054154,1538.4906969572369,6.2972283363342285,5.290652751922607,Rock---Gothic Metal,0.33579686284065247,Rock---Goth Rock,0.2926180362701416,Rock---Hard Rock,0.26151224970817566,Rock---Heavy Metal,0.1711341142654419,Rock---Pop Rock,0.1547260284423828,0.0019075751805530672,0.000953198439674452,0.00023031597083900124,0.001854719160448326,0.026893912867097747,0.011628759937126087,0.0016036994918664504,0.004691341103427504,0.0007886620041972492,0.0007336771769423933,0.016963976293425276,0.03310725425814809,0.0009215231775669963,2.1331723446535307,0.0034040873870253563,,1440831130.0,It's Not My Time,3 Doors Down,preview_clips/3_doors_down__it_s_not_my_time__1440831130.0.m4a,128.60565185546875,128.60565185546875,unchanged
preview_clips/daughtry__it_s_not_over__214412768.0.m4a,29.92907029478458,146.06163024902344,3.198363780975342,0.29599446058273315,minor,0.8926839828491211,3257.0144743690194,1616.7262445494187,5.7300591468811035,5.679591655731201,Rock---Alternative Rock,0.19772697985172272,Rock---Hard Rock,0.18910548090934753,Rock---Pop Rock,0.12798753380775452,Rock---Southern Rock,0.11416798084974289,Rock---Arena Rock,0.0938221886754036,0.06330689872629591,6.247502915357472e-05,6.647667396464385e-05,0.0009058742672038989,0.019920944453673428,0.024558617865835686,0.00893355436982457,0.005057686801137606,0.0025764772670981984,0.04831826883852841,0.006936288896554288,0.04216175698752522,0.00515272686334356,1.6748351685791931,0.0025146172047243454,,214412768.0,It's Not Over,Daughtry,preview_clips/daughtry__it_s_not_over__214412768.0.m4a,146.06163024902344,146.06163024902344,kept_high_bpm_strong_electronic_or_rock
preview_clips/tate_mcrae__it_s_ok_i_m_ok__1801831912.0.m4a,29.975510204081633,114.92218780517578,2.4233312606811523,0.38554710149765015,minor,0.8476778268814087,3232.056864688271,601.8130275856231,6.063070774078369,5.213192462921143,Pop---K-pop,0.15085871517658234,Hip Hop---Cloud Rap,0.14943882822990417,Hip Hop---Trap,0.12180021405220032,Electronic---Dance-pop,0.10798746347427368,Funk / Soul---Contemporary R&B,0.08685655146837234,0.0021558867090618605,3.3482391632588815e-06,0.00012547781989269424,6.410229785558386e-05,0.4401949889373782,0.00211707385607518,0.2581462011949043,0.4734949617250095,0.0015939834598270863,0.03078304978410351,0.0004676712774198677,0.25059129637020305,0.017502662352853804,0.01333880324995107,0.0037247744912747294,,1801831912.0,It's Ok I'm Ok,Tate McRae,preview_clips/tate_mcrae__it_s_ok_i_m_ok__1801831912.0.m4a,114.92218780517578,114.92218780517578,unchanged
